,bill_num,date,bill_id,title,year,link,raw_text
            of any felony or misdemeanor offense.  (b)  Sanctions.--A licensing board or licensing commission may take disciplinary action
            against a licensee who violates this section.  Section 3.1.  Suspension.  (a)  Temporary suspension.--A licensing board or commission may temporarily suspend a license,
            certificate, registration or permit under circumstances as determined by the board
            or commission to be an immediate and clear danger to public health and safety. The
            licensing board or commission shall issue an order to that effect without a hearing,
            but upon due notice, to the licensee concerned at the licensee's last known address,
            which shall include a written statement of all allegations against the licensee. After
            issuing the order, the licensing board or commission shall commence formal action
            to suspend, revoke or restrict the license, certificate, registration or permit of
            the person concerned as otherwise provided for by law. All actions shall be taken
            promptly and without delay.  (b)  Hearing.--Within 30 days following the issuance of an order of temporary suspension,
            the licensing board or commission shall conduct or cause to be conducted a preliminary
            hearing to determine whether there is a prima facie case supporting the suspension.
            The licensee whose license, certificate, registration or permit has been temporarily
            suspended may be present at the preliminary hearing and may be represented by counsel,
            cross-examine witnesses, inspect physical evidence, call witnesses, offer evidence
            and testimony and make a record of the proceedings. If it is determined that there
            is not a prima facie case, the suspended license, certificate, registration or permit
            shall be immediately restored. The temporary suspension shall remain in effect until
            vacated by the licensing board or commission, but in no event longer than 180 days.  (c)  Restoration.--Restoration of a license, certificate, registration or permit shall
            be made as provided by law in the case of revocation or suspension of the license,
            certificate, registration or permit.  20180006u3s  Section 3.  Section 5(a), (b), (d.1), (d.3) and (d.4) of the act are amended to read:  Section 5.  Civil penalties.  (a)  Authorization.--  (1) The Commissioner of Professional and Occupational Affairs, after consultation with
            the licensing boards and commissions, shall have the power to adopt a schedule of
            civil penalties for operating without a current, registered, unsuspended and unrevoked
            license, registration, certificate or permit and for violating any provision of their
            respective acts or regulations relating to the conduct or operation of a business
            or facility licensed by such licensing boards and commissions. The schedule of penalties
            shall not be applicable to disciplinary matters under the jurisdiction of a licensing
            board or commission unless that licensing board or commission has approved the schedule.
            The schedule of penalties, guidelines for their imposition and procedures for appeal
            shall be published in the Pennsylvania Bulletin, provided that the commissioner shall,
            within two years of such publication, promulgate a regulation setting forth the schedule
            of penalties, guidelines and procedures. Any such penalty shall not exceed the sum
            of $1,000 per violation. Duly authorized agents of the bureau shall have the power
            and authority to issue citations and impose penalties for any such violations. Any
            such penalty imposed may be appealed to a hearing examiner or the licensing board
            or commission pursuant to the regulations promulgated under section 3(b). If the appeal
            is initially to a hearing examiner, the relevant licensing board or commission shall
            render a decision on any exceptions to the decision of the hearing examiner or on
            any applications for review in accordance with section 3(d). All proceedings shall
            be conducted in accordance with the provisions of 2 Pa.C.S. (relating to administrative
            law and procedure).  (2)  The Commissioner of Professional and Occupational Affairs shall expunge the disciplinary
            record of a licensee, registrant, certificate holder or permit holder if the imposition
            of discipline was for a violation involving failure to complete continuing education
            requirements or practicing for six months or less on a lapsed license, registration,
            certificate or permit, subject to the following:  (i)  The licensee, registrant, certificate holder or permit holder must make written application
            to the commissioner for expungement not earlier than four years from the final disposition
